QQ号码,官方网址,店铺名称,拿货地址,电话
QQ：1753086936,http://wanlixin.k3.cn,万里新,拿货地址： 温岭市 城北街道   东普村263号  ,13806565571 86912044
QQ：1067418078,http://shop1031135.k3.cn,艾丽莎鞋业,拿货地址： 温岭市 横峰   前陈三区6号  ,15024545721
QQ：2669688359,http://shop1037954.k3.cn,名都女鞋,拿货地址： 温岭市 横峰   前陈一区锦绣路18号  ,17716320822
QQ：339178410,http://lihuaxieye.k3.cn,皇妃鞋业,拿货地址： 温岭市 城北街道   杨家渭新区10幢5号  ,18179429862 15988900615
QQ：403265484,http://shop1031601.k3.cn,亿客隆女鞋,拿货地址： 温岭市 城北街道    沧浦村   九份工业区19幢  ,13566667178 13867688775
QQ：584609005,http://shop1037948.k3.cn,范米粒,拿货地址： 温岭市 夹屿   长大村A区221号  ,15988834584
QQ：601404373,http://shop1037928.k3.cn,小叮咚女鞋,拿货地址： 温岭市 夹屿   长大村A区76号  ,15868626518 16568288882
QQ：671040279,http://shop1032479.k3.cn,益足鞋业,拿货地址： 温岭市 夹屿   金施村A区127号  ,13858690221 13750672958
QQ：2475511074,http://tzty.k3.cn,踏左踏右女鞋,拿货地址： 温岭市 横峰   小东洋旭东路22号  ,17357723220
QQ：3168803308,http://15968601174.k3.cn,雅而美时尚女鞋,拿货地址： 温岭市 横峰   前陈四区47号  ,15968601174
QQ：280991087,http://shop1037917.k3.cn,红佳福鞋业,拿货地址： 温岭市 横峰   七份岸新区92号  ,15083821683
QQ：690788830,http://shop1037971.k3.cn,乐途鞋业,拿货地址： 温岭市 城北街道   杨家渭8号  ,13986853040
QQ：758994112,http://shop1037833.k3.cn,萱小美,拿货地址： 温岭市 城北街道   万昌村芳田8号  ,13525812009 15936657851
QQ：285806891,http://shop1037969.k3.cn,七七淘鞋坊,拿货地址： 温岭市 城北街道   万昌村芳田7号  ,13276766968 13525812009
QQ：1601960637,http://shop1037941.k3.cn,菲小妖女鞋,拿货地址： 温岭市 城北街道    东普村   东普新村28幢11号  ,17770455188
QQ：1464763976,http://shop1037414.k3.cn,好友鞋业,拿货地址： 温岭市 城北街道   杨家渭49号  ,13968454688
QQ：532608469,http://shop1037897.k3.cn,宏荣鞋业,拿货地址： 温岭市 横峰   下洋林59号  ,18181571728 15088926579
QQ：271044799,http://shop1037933.k3.cn,不二女鞋,拿货地址： 温岭市 夹屿   金施村A区126号  ,18599998168
QQ：2470974346,http://shop1037912.k3.cn,宏妹鞋厂,拿货地址： 温岭市 横峰    横石路   横石中路东洋415号  ,15958626865
QQ：1746579980,http://shop1036704.k3.cn,梦菲鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区6幢6号  ,15988963529 18072537287
QQ：2267996811,http://shop1037902.k3.cn,心悦,拿货地址： 温岭市 夹屿   长大村A区218号  ,15372113160
QQ：2235160996,http://shop1037944.k3.cn,禾唐鞋业,拿货地址： 温岭市 城北街道   杨家渭新区3幢27号  ,13566662243 18906572597
QQ：630673686,http://dingxiuniao.k3.cn,鼎秀鸟女鞋,拿货地址： 温岭市 夹屿   长大村A区231号  ,17365218596 15310185692
QQ：551583647,http://shop1037910.k3.cn,無名鞋业,拿货地址： 温岭市 夹屿   复兴路17号  ,17826793193
QQ：1885549,http://shop1037718.k3.cn,今日爆款鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区32号  ,15258695783
QQ：3152154528,http://shop1037872.k3.cn,兴步鞋业,拿货地址： 温岭市 夹屿   夹屿新村A幢10号  ,15825463733 13736502038
QQ：2095629,http://shop1037823.k3.cn,台州市黄岩杰源鞋厂,拿货地址： 温岭市 夹屿   光明村戴家新区201号  ,13656571754
QQ：309594943,http://shop1037856.k3.cn,鸿沅鞋业有限公司,拿货地址： 温岭市 夹屿   欧风路65号  ,18868551879 13758742858
QQ：402924311,http://tianzixieye.k3.cn,伟利鞋业,拿货地址： 温岭市 夹屿   双峰大道208号  ,15699888818 15757653615
QQ：1548850079,http://shop1037788.k3.cn,澄沐鞋厂,拿货地址： 温岭市 夹屿    双峰村   振兴路10号  ,18857606453 13667976383
QQ：52602922,http://shop1037839.k3.cn,歌卡璐鞋业,拿货地址： 温岭市 横峰   东塘工业区长兴街2-3号  ,18657695388 13958684789
QQ：1257205237,http://shop1037869.k3.cn,首尔秀女鞋,拿货地址： 温岭市 横峰   东塘工业区长兴街5-3号  ,15314910963
QQ：442162489,http://shop1037784.k3.cn,朵薇女鞋,拿货地址： 温岭市 横峰    横石路   横石东路后洋郑238号  ,18057687990
QQ：993149708,http://shop1037821.k3.cn,纤美足鞋业,拿货地址： 温岭市 城北街道   杨家渭新区13幢3号  ,13736581624 13221052305
QQ：940656750,http://shop1037858.k3.cn,语歌鞋业,拿货地址： 温岭市 夹屿   金施村B区142号  ,15168629605
QQ：1012091392,http://shop1037863.k3.cn,大希,拿货地址： 温岭市 城北街道    万昌村芳田   芳田工业区3-1号  ,13676665662
QQ：113013239,http://shop1037826.k3.cn,新思路鞋业,拿货地址： 温岭市 夹屿   金施村A区73号  ,15216988880
QQ：457857841,http://shop1037847.k3.cn,蝶之恋,拿货地址： 温岭市 夹屿   金施村A区32号  ,19183896150
QQ：2212902283,http://shop1037765.k3.cn,旅行者,拿货地址： 温岭市 夹屿   长大村A区20号  ,13967659297
QQ：976194033,http://shop1037850.k3.cn,金光鞋业,拿货地址： 温岭市 夹屿   泽楚路76号  ,15205895001
QQ：547219842,http://shop1037774.k3.cn,凡希鞋业,拿货地址： 温岭市 横峰   下洋林鞋业园7幢8号  ,18143371575 18968629590
QQ：1106991428,http://shop1037741.k3.cn,芙鑫莱鞋业,拿货地址： 温岭市 城北街道   花桥村12幢6号  ,18072550582
QQ：464440282,http://shop1031759.k3.cn,唯咿,拿货地址： 温岭市 横峰    横石路   横石中路东洋96号  ,18258604053
QQ：1621428082,http://shop1037851.k3.cn,胖丫丫女鞋,拿货地址： 温岭市 城北街道   杨家渭48号  ,13819616510
QQ：1433805854,http://jinyue.k3.cn,美足秀鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋360号  ,13586256580
QQ：1158209906,http://shop1037819.k3.cn,宏星鞋业,拿货地址： 温岭市 横峰   前陈二区42号  ,13868552608
QQ：,http://shop1037611.k3.cn,温岭市凡华鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋205号  ,15167682277
QQ：1332803903,http://131418.k3.cn,东方魅力,拿货地址： 温岭市 横峰    横石路   横石中路东洋360号  ,13736654210 15868626258
QQ：3213003458,http://shop1037811.k3.cn,都市鑫成鞋业,拿货地址： 温岭市 横峰   前陈二区82号  ,13666451665 13738620556
QQ：954879230,http://shop1037703.k3.cn,鑫昀达,拿货地址： 温岭市 横峰   前陈新村B区15幢127号  ,13736256362
QQ：59673365,http://shop1037612.k3.cn,科广鞋业,拿货地址： 温岭市 横峰    横石路   横石中路戴家103号  ,13757659018
QQ：1569308762,http://shop1037673.k3.cn,马艾妮鞋业,拿货地址： 温岭市 夹屿   金施村A区35号  ,15867651207
QQ：234906575,http://shop1037744.k3.cn,心爱女鞋,拿货地址： 温岭市 夹屿   欧风西路127-128号  ,18969670983 13058777706
QQ：1228823869,http://shop1037662.k3.cn,柠檬女鞋,拿货地址： 温岭市 夹屿   金施村B区71号  ,15726863022 13958871206
QQ：1751446442,http://shop1037791.k3.cn,百合女鞋,拿货地址： 温岭市 城北街道   杨家渭新区20幢7号  ,18839957105 15557634899
QQ：1154434273,http://shop1037749.k3.cn,鑫雨轩鞋业,拿货地址： 温岭市 夹屿   金施村A区78号  ,13757679400 17398588965
QQ：2818496310,http://wangshida.k3.cn,万事达鞋业,拿货地址： 温岭市 夹屿   夹屿新村A幢22号  ,18069360778
QQ：381839831,http://nuos.k3.cn,诺森制鞋,拿货地址： 温岭市 城北街道    万昌村芳田   芳田村  ,18815201434
QQ：204934532,http://shop1037748.k3.cn,爱不释手女鞋,拿货地址： 温岭市 城北街道   横塘小区21幢2号  ,13736238812
QQ：28539691,http://shop1037522.k3.cn,浩达鞋业,拿货地址： 温岭市 夹屿   夹屿新村D幢1号  ,13957606106 15757637610
QQ：822265556,http://miyaxieye.k3.cn,米亚鞋业,拿货地址： 温岭市 夹屿   池头林10-1号  ,15167666553 13968666313
QQ：1346953565,http://shop1037801.k3.cn,阿丽塔女鞋,拿货地址： 温岭市 夹屿   夹屿新村1幢8号  ,18806864114 13378307897
QQ：2934074642,http://shop1037656.k3.cn,红樱鞋业,拿货地址： 温岭市 夹屿   金施村A区50号  ,13777630019
QQ：2436818979,http://shop1037738.k3.cn,宝蓝盛鞋业,拿货地址： 温岭市 城北街道   杨家渭41号  ,18358672816 15356345183
QQ：1028232861,http://shop1037781.k3.cn,十足鞋业,拿货地址： 温岭市 夹屿   泽楚路76号  ,15205895001
QQ：472832766,http://shop1037449.k3.cn,梧桐巷,拿货地址： 温岭市 横峰   七份岸新区70号  ,15670000045
QQ：231832323,http://shop1037683.k3.cn,丽颜鞋业,拿货地址： 温岭市 夹屿   中兴路61号  ,13968447741
QQ：78879005,http://shop1037752.k3.cn,占占女鞋,拿货地址： 温岭市 夹屿   双峰大道286号  ,18057632701 18321508785
QQ：516630663,http://shop1037794.k3.cn,女皇令,拿货地址： 温岭市 横峰   七份岸新区48号  ,15757663197
QQ：289152042,http://shop1033043.k3.cn,鑫康,拿货地址： 温岭市 横峰    横石路   横石中路东洋64号  ,18858655810
QQ：2183007951,http://shop1037681.k3.cn,亿毫鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区9幢1楼7-8号  ,18829692555
QQ：535042412,http://daqi.k3.cn,大旗鞋业,拿货地址： 温岭市 夹屿    双峰村   南洋路46号  ,13605866010
QQ：3134471540,http://shop1037661.k3.cn,质胜女鞋,拿货地址： 温岭市 夹屿    双峰村   南洋路9号  ,13865670572 15325622116
QQ：656266802,http://shop1037727.k3.cn,知足制鞋,拿货地址： 温岭市 夹屿   双峰大道7号  ,15257623539 13586291801
QQ：2462341633,http://13656547951.k3.cn,安拓鞋业,拿货地址： 温岭市 横峰   前陈二区58-7号  ,13656547951
QQ：276861,http://shop1037509.k3.cn,纯淩美鞋业,拿货地址： 温岭市 横峰   下洋林发展路68号  ,13282866678 13798651111
QQ：497799907,http://shop1037648.k3.cn,南山鞋业,拿货地址： 温岭市 夹屿   欧风西路188-11号  ,18158585550 15974117422
QQ：2934074642,http://shop1037166.k3.cn,美旺旺女鞋,拿货地址： 温岭市 夹屿   金施村A区50号  ,13777630019 18367698842
QQ：274296110,http://shop1033979.k3.cn,华丽女鞋,拿货地址： 温岭市 夹屿   金施村B区85号  ,18968608115
QQ：673030801,http://18668601233.k3.cn,惠氏鞋厂,拿货地址： 温岭市 横峰   下洋林46-A号  ,17012090000 18668601233
QQ：457500171,http://shop1037666.k3.cn,V以女鞋,拿货地址： 温岭市 夹屿   双峰大道187号  ,15356768886
QQ：731818411,http://shop1037446.k3.cn,与格,拿货地址： 温岭市 夹屿   金施村A区111-1号  ,18869980532
QQ：1115826483,http://huitengxy.k3.cn,速腾鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋131号  ,13867624407
QQ：562503502,http://Hongshengd.k3.cn,鸿晟达鞋业,拿货地址： 温岭市 横峰   小东洋旭东路6号  ,18258656860 15857608734
QQ：398099602,http://shop1037354.k3.cn,新星港,拿货地址： 温岭市 夹屿   夹屿新村D幢15号  ,15057645231 18968577030
QQ：1870887600,http://shop1037663.k3.cn,足尚完美,拿货地址： 温岭市 横峰   东塘工业区长兴街13号  ,13958682905
QQ：827141815,http://shop1037689.k3.cn,莎狮弟鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路58号  ,13666892195 18990005095
QQ：277299288,http://shop1037708.k3.cn,思创鞋业,拿货地址： 温岭市 夹屿   欧风路大西金59-13号  ,15355698192 19905763386
QQ：755531326,http://shop1037685.k3.cn,梦七鞋业,拿货地址： 温岭市 横峰   七份岸老区59号  ,15867096782
QQ：183474678,http://shop1037649.k3.cn,海洋鞋业,拿货地址： 温岭市 夹屿   金施村C区27号  ,13656869517
QQ：3332708136,http://shop1037626.k3.cn,铭琪鞋业,拿货地址： 温岭市 夹屿   横泾村B区182号  ,18857639980
QQ：815285817,http://shop1037644.k3.cn,好丰鞋业,拿货地址： 温岭市 夹屿   欧风西路  ,13216915558 13282626518
QQ：1056444021,http://shop1037675.k3.cn,盈乾鞋业,拿货地址： 温岭市 夹屿   长大村B区209号  ,18258608024 18158606832
QQ：214920470,http://shop1037596.k3.cn,九月羊鞋厂,拿货地址： 温岭市 横峰   西洋新村童鞋园区888号  ,13586287756
QQ：807773602,http://shop1037653.k3.cn,品诗嫚鞋业,拿货地址： 温岭市 横峰   下洋林鞋业园11幢8号  ,13626608773 13626605322
QQ：191287270,http://shop1037562.k3.cn,碧荣嘉鞋业,拿货地址： 温岭市 夹屿   欧风路2号  ,13968514831
QQ：756680985,http://shop1036970.k3.cn,恒成鞋业,拿货地址： 温岭市 夹屿   金施村A区59号  ,18957690606 13750666106
QQ：1520209997,http://shop1037658.k3.cn,众亿鞋业,拿货地址： 温岭市 夹屿   金施村C区28号  ,15970828085 13157683226
QQ：372654300,http://shop1037564.k3.cn,王中鞋业,拿货地址： 温岭市 城北街道    石粘   南山闸59号3幢2楼  ,13419456699
QQ：244782971,http://shop1037546.k3.cn,朵美足鞋业,拿货地址： 温岭市 城北街道    麻车村   麻车后湾工业区经环路2号  ,13736606583
QQ：601401373,http://shop1037631.k3.cn,依芙美鞋业,拿货地址： 温岭市 城北街道    石粘   北新北路122号  ,13858636952
QQ：1970737499,http://shop1037641.k3.cn,权权鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋75号  ,13858633359
QQ：765143798,http://shop1037591.k3.cn,大众鞋业,拿货地址： 温岭市 横峰   小东洋新区65号  ,17674325976
QQ：2695770408,http://shop1033545.k3.cn,珂曼女鞋,拿货地址： 温岭市 城北街道   万昌村芳田77号  ,18067717860
QQ：240422707,http://qiaoqiaomei.k3.cn,巧巧妹鞋业,拿货地址： 温岭市 城北街道    石粘   振联路6号  ,15168688700 15696392329
QQ：1358583373,http://shop1037632.k3.cn,屹琛鞋贸,拿货地址： 温岭市 夹屿   欧风路132号  ,18767433389
QQ：549883024,http://shop1037609.k3.cn,我的主脚,拿货地址： 温岭市 夹屿   中兴路49号  ,13325963921
QQ：572670413,http://shop1037584.k3.cn,创意达,拿货地址： 温岭市 夹屿   横泾村五区51号  ,13819629985
QQ：1159444650,http://shop1037436.k3.cn,当当鞋业,拿货地址： 温岭市 夹屿   横泾村B区57号  ,15170522545
QQ：2650944015,http://shop1037635.k3.cn,爱妮菲鞋业,拿货地址： 温岭市 夹屿   联夹大道42号  ,18248667025
QQ：1209175048,http://jiedeng.k3.cn,捷登鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋183号  ,15669809533 13058659521
QQ：445775115,http://shop1037430.k3.cn,卓志鞋业,拿货地址： 温岭市 夹屿   金施村A区110号  ,15558595332 15957675031
QQ：1403027504,http://shop1037425.k3.cn,首尔妞女鞋,拿货地址： 温岭市 城北街道   万昌村芳田38号  ,13958616191
QQ：879793632,http://shop1037627.k3.cn,大江女鞋,拿货地址： 温岭市 夹屿   复兴路98号  ,13777594200
QQ：717352339,http://shop1034470.k3.cn,安东鞋业,拿货地址： 温岭市 夹屿    双峰大道   双峰一区57号  ,15955667688
QQ：645676265,http://shop1037560.k3.cn,灵感女鞋,拿货地址： 温岭市 夹屿   双峰大道136号  ,13666803396
QQ：32011114736,http://shop1037582.k3.cn,魅力丫头鞋业,拿货地址： 温岭市 横峰   东塘工业区广通路5-2号  ,13676777101
QQ：371475443,http://shop1033024.k3.cn,卡丹妮,拿货地址： 温岭市 横峰   东塘工业区长兴街62号  ,18717336528 15609229601
QQ：786585715,http://shop1037523.k3.cn,韩可伊鞋业,拿货地址： 温岭市 横峰   东塘工业区长兴街3-1号  ,15968680053 15657620676
QQ：1585384441,http://shop1037580.k3.cn,宇顺鞋业,拿货地址： 温岭市 夹屿   夹屿新村B幢3号  ,13777633480 15726977697
QQ：2472246278,http://shop1037601.k3.cn,网上圈鞋业,拿货地址： 温岭市 夹屿    金施村   牧新路89号  ,18006569355
QQ：552081096,http://shop1037574.k3.cn,洲曼鞋业,拿货地址： 温岭市 横峰    横石路   横石中路东洋417号  ,15857639388
QQ：1140724043,http://shop1037507.k3.cn,爱美丽123,拿货地址： 温岭市 夹屿   金施村A区127号  ,13750672958
QQ：907056262,http://shop1037597.k3.cn,晟旗,拿货地址： 温岭市 横峰    横石路   横石东路后洋郑71-73号  ,17772729007
QQ：915577854,http://baiteli.k3.cn,百特丽,拿货地址： 温岭市 城北街道   万昌村芳田68号  ,13819607173 13858669318
QQ：451106963,http://shop1037467.k3.cn,小马丁丁,拿货地址： 温岭市 夹屿   金施村C区101号  ,18070508708
QQ：445575704,http://shanhai.k3.cn,山海女鞋,拿货地址： 温岭市 夹屿   金施村A区18号  ,15957711366
QQ：535595088,http://shop1037607.k3.cn,俊芸鞋业,拿货地址： 温岭市 城北街道   沧浦村工业区  ,18072561130
QQ：235338743,http://shop1037603.k3.cn,豪琴鞋业,拿货地址： 温岭市 城北街道    沧浦村   九份工业区  ,15167614513
